PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
RH2M,1988,12.5,76.875,60.39,41.64,41.17,53.67,66.2,75.18,82.91,84.41,86.11,78.9,70.51,63.77,67.16
RH2M,1988,12.5,77.5,65.02,48.72,43.04,53.58,64.74,70.39,80.93,83.21,85.69,79.44,73.72,69.87,68.27
RH2M,1988,8.5,75,69.39,75.27,77.24,76.9,78.99,82.35,82.86,84.35,83.72,80.39,76.64,70.75,78.24
RH2M,1988,8.5,75.625,67.96,74.23,76.73,77.24,79.32,82.51,83.76,84.92,84.03,80.78,77.08,69.78,78.19
RH2M,1988,8.5,76.25,67.75,72.6,76.58,77.74,80.22,83.02,84.63,85.98,84.42,81.19,77.21,69.03,78.37
RH2M,1988,8.5,76.875,77.74,68.55,69.05,74.74,78.7,87.38,88.64,89.12,88.37,84.21,79.43,73.27,79.97
RH2M,1988,8.5,77.5,85.79,72.16,65.08,74.89,77.52,89.53,90.09,88.79,89.88,86.16,85.41,80.17,82.15
RH2M,1988,9,75,69.26,75.58,76.68,77.13,79.08,81.98,83.17,84.51,83.78,80.48,76.12,70.06,78.15
RH2M,1988,9,75.625,67.01,75.02,76.59,77.27,79.53,82.27,84.03,85.4,84.07,80.93,76.93,69.03,78.17
RH2M,1988,9,76.25,66.29,70.37,73.75,76.09,79.82,83.1,85.42,86.87,85.22,81.18,77.13,67.47,77.74
RH2M,1988,9,76.875,79.84,68.26,68.54,77,80.75,88.94,90.84,90.31,91.18,86.33,84.3,75.27,81.83
RH2M,1988,9,77.5,84.71,69.47,62.5,73.63,76.4,88.81,89.98,88.52,90.73,86.52,85.11,79.36,81.34
RH2M,1988,9.5,75,69.53,75.71,76.63,77.89,79.24,82.28,83.42,84.87,83.8,80.86,75.52,69.69,78.28
RH2M,1988,9.5,75.625,68.18,75.64,76.89,78.01,79.81,82.5,84.19,86.22,84.46,81.62,76.76,69.09,78.61
RH2M,1988,9.5,76.25,64.44,66.52,71.08,74.77,80.14,83.08,85.77,87.41,86.05,81.36,75.82,65.66,76.86
RH2M,1988,9.5,76.875,80.12,67.85,68.53,77.21,82.79,88.99,91.7,91.18,91.91,86.85,85.83,77.3,82.56
RH2M,1988,9.5,77.5,82.76,66.08,61.19,72.19,74.15,86.59,88.37,87.72,90.54,86,84.69,77.96,79.89
RH2M,1989,10,75,73.57,72.39,75.98,79.43,79.83,83.94,85.25,83.16,84.2,83.11,73.17,72.15,78.89
RH2M,1989,10,75.625,72.02,72.05,76.27,79.61,79.8,84.87,86.28,85.76,84.61,83.87,72.84,71.28,79.15
RH2M,1989,10,76.25,59.48,56.08,65.52,71.4,79.82,88.63,89.4,89.03,87.34,87.53,76,69.66,76.78
RH2M,1989,10,76.875,62.11,49.36,59.09,66.49,80.93,91.23,92.14,91.11,90.79,91.37,85.13,81.32,78.61
RH2M,1989,10,77.5,65.02,39.7,48.12,52.17,66.72,79.32,81.47,78.33,81.57,85.83,85.39,80.12,70.52
RH2M,1989,10.5,75,71.98,72.71,76.19,79.23,79.72,83.63,85.39,84.07,84.69,83.27,72.21,71.24,78.73
RH2M,1989,10.5,75.625,67.86,68.7,73.66,77.59,79.14,85.06,86.87,87.12,85.5,84.46,72.83,70.55,78.34
RH2M,1989,10.5,76.25,54.24,49.11,60.32,68.23,78.45,89.32,90.3,90.11,88.76,88.84,77.91,70.86,75.69
RH2M,1989,10.5,76.875,55.11,39.87,52.41,61.12,76.93,88.28,89.66,88.8,88.34,89.59,82.07,75.99,74.23
RH2M,1989,10.5,77.5,58.9,37.2,44.6,48.32,63.02,73.74,76.09,73.78,75.47,79.26,78.93,74.46,65.5
RH2M,1989,11,75,71.68,73.03,76.26,78.93,79.48,83.02,85.28,85.41,85.07,83.6,70.89,69.7,78.56
RH2M,1989,11,75.625,62.72,62.99,68.91,74.58,78.8,85.7,87.75,88.55,86.6,85.91,73.02,68.74,77.11
RH2M,1989,11,76.25,53.66,44.76,57.39,66.54,77.98,89.63,91.1,90.6,89.69,89.9,79.63,71.84,75.41
RH2M,1989,11,76.875,52.47,34.47,48.09,55.82,72.25,83.62,84.9,83.77,84.18,86.34,79.37,73.66,70.14
RH2M,1989,11,77.5,52.57,34.43,41.65,44.64,58.14,66.38,70.08,66.43,70.29,75.03,74.76,70.2,60.56
RH2M,1989,11.5,75,70.93,71.65,74.57,77.81,79.1,83.38,85.65,86.74,85.68,84.01,70.41,68.78,78.27
RH2M,1989,11.5,75.625,59.55,57.12,64.69,71.51,78.45,87.49,89.47,89.85,88.09,87.62,75.88,69.54,76.72
RH2M,1989,11.5,76.25,54.17,40.39,54.3,63.31,76.89,89.58,91.66,90.83,90.38,89.74,82.13,74.68,75.05
RH2M,1989,11.5,76.875,52.91,33.22,46.08,51.62,68.79,80.44,82.52,80.55,82.2,84.12,78.84,73.55,68.13
RH2M,1989,11.5,77.5,52.69,33.32,41.07,42.3,55.1,63.33,68.92,64.11,71.13,76.87,76.75,71.28,59.92
RH2M,1989,12,75,67.13,66.7,70.77,75.44,78.64,85.06,87.09,88.09,86.92,84.9,71.87,69.52,77.74
RH2M,1989,12,75.625,57.19,50.24,61.12,68.13,78.05,89.78,91.83,91.31,89.98,89.08,80.62,74,76.94
RH2M,1989,12,76.25,50.56,33.26,48.5,56.96,73.02,87.51,90.56,90.19,89.8,87.68,83.19,77.02,72.6
RH2M,1989,12,76.875,49.68,29.62,41.13,46.3,64.76,78.39,82.38,80.48,82.53,83.21,78.84,71.1,65.93
RH2M,1989,12,77.5,56.12,34.41,41.02,40.74,55.85,67.77,74.19,70.91,77.61,81.27,80.68,73.87,63.06
RH2M,1989,12.5,75,60.6,58.44,65.52,71.6,77.02,86.54,88.6,89.19,87.89,85.66,73.87,70.73,76.41
RH2M,1989,12.5,75.625,53.84,41.61,56.29,63.78,76.97,90.83,93.26,92.59,91.24,89.41,82.73,77.91,76.08
RH2M,1989,12.5,76.25,48.77,29.19,44.23,51.59,69.63,84.6,88.28,88.65,88.59,85.74,82.78,76.94,70.17
RH2M,1989,12.5,76.875,48.08,28.22,37.34,41.45,61.22,76.25,80.82,80.27,83,82.37,79.12,69.81,64.22
RH2M,1989,12.5,77.5,56.81,36,39.62,37.91,55.58,71.32,77.94,75.97,81.38,81.94,82.02,74.32,64.42
RH2M,1989,8.5,75,73.5,71.37,74.36,79.82,80.68,82.78,83.26,82.1,82.88,83.43,76.01,72.78,78.62
RH2M,1989,8.5,75.625,71.75,69.9,74.63,80.24,80.52,83.68,84.46,83.55,83.48,83.65,75.93,71.84,78.68
RH2M,1989,8.5,76.25,70.54,67.54,74,80.57,81.13,85.22,86.76,87.46,84.33,84.14,75.8,71.63,79.16
RH2M,1989,8.5,76.875,64.73,55.62,61.53,73.41,79.39,88.08,89.64,89.48,87.49,87.58,81.05,76.47,78
RH2M,1989,8.5,77.5,69.62,55.37,58.14,65.84,78.28,88.11,89.24,88.21,88.45,89.1,87.25,81.7,78.42
RH2M,1989,9,75,74.19,72.21,75.15,79.59,80.4,82.57,83.78,82.39,83.41,83.38,74.78,71.97,78.69
RH2M,1989,9,75.625,72.63,71.88,75.65,80.2,80.5,83.55,84.99,84.47,83.93,83.85,74.43,70.8,78.95
RH2M,1989,9,76.25,66.99,64.31,70.85,77.26,79.85,85.31,87.07,87.1,84.81,84.73,74.56,70.32,77.84
RH2M,1989,9,76.875,62.3,49.14,58.09,69.93,79.76,89.6,90.61,90,89.03,89.99,84.03,78.9,77.79
RH2M,1989,9,77.5,66.38,46.75,52.17,61.13,75.74,87.29,88.18,86.91,88.25,89.35,87,82.19,76.13
RH2M,1989,9.5,75,75.01,72.5,75.66,79.47,80.01,83.35,84.58,82.63,83.76,83.26,73.83,71.89,78.87
RH2M,1989,9.5,75.625,73.93,72.76,76.29,80.03,80.19,84.34,85.8,84.95,84.27,84.02,73.34,70.78,79.26
RH2M,1989,9.5,76.25,63.64,60.46,67.32,73.21,78.63,85.77,87.23,86.87,84.78,85.11,72.64,67.82,76.22
RH2M,1989,9.5,76.875,61.65,48.67,57.81,67.07,79.8,90.33,91.17,90.2,89.46,90.67,83.94,80.52,77.79
RH2M,1989,9.5,77.5,64.32,41.6,49.98,56.9,72.27,85.41,86.29,83.96,86.54,89.15,86.5,80.9,73.86
RH2M,1990,10,75,69.27,72.24,76.91,79.5,79.79,81.89,84.91,84.83,83.45,82.6,76.58,70.86,78.6
RH2M,1990,10,75.625,68.04,72.19,77.25,79.88,80.2,83.01,85.92,86.77,84.07,83,76.57,69.99,78.94
RH2M,1990,10,76.25,58.13,58.4,64.93,70.46,81.14,86.54,89.22,88.87,85.22,81.39,80.12,68.18,76.15
RH2M,1990,10,76.875,63.57,61.6,62.98,65.13,83.16,88.88,91.3,90.37,88.12,85.87,87.16,79.87,79.11
RH2M,1990,10,77.5,63.72,58.54,52.71,49.19,71.43,73.91,78.44,75.08,73.98,77.56,85.03,78.87,69.96
RH2M,1990,10.5,75,68.03,71.4,77.52,79.76,80.05,82.07,84.98,85.92,83.8,83.13,76.21,70.22,78.63
RH2M,1990,10.5,75.625,64.43,68.55,74.57,77.55,80.2,83.99,86.91,87.81,85.1,83.14,77.1,69,78.25
RH2M,1990,10.5,76.25,54.59,55.06,61.39,66.8,80.87,88.31,90.87,90.11,87.37,82.1,81.9,68.01,75.72
RH2M,1990,10.5,76.875,57.98,56.71,58.44,61.24,79.31,85.95,89.21,88.26,85.1,81.8,84.44,74.49,75.35
RH2M,1990,10.5,77.5,61.21,53.65,49.15,46.55,66.84,70.47,73.94,72.69,70.69,73,78.83,73.1,65.93
RH2M,1990,11,75,67.79,70.87,77.53,80.03,80.44,82.31,84.95,86.91,84.33,83.47,75.88,68.97,78.66
RH2M,1990,11,75.625,60.02,63.47,69.79,73.45,80.79,85.69,88.21,89.04,86.34,83.42,77.75,66.89,77.14
RH2M,1990,11,76.25,54.35,54.8,60.13,65.05,81.14,89.58,91.71,90.94,88.44,84.4,83.41,68.31,76.13
RH2M,1990,11,76.875,56.45,53.64,54.17,57.04,74.96,81.72,85.06,84.17,80.24,78.46,81.8,71.5,71.71
RH2M,1990,11,77.5,58.66,48.55,45.28,43.83,61.74,64.89,66.99,67.14,66.15,69.23,74.61,67.41,61.3
RH2M,1990,11.5,75,67.07,69.47,75.87,78.59,80.96,82.99,85.51,87.38,85.17,83.63,75.88,67.76,78.4
RH2M,1990,11.5,75.625,58.2,59.72,65.69,69,81.34,87.93,89.89,90.3,87.49,85.39,80.07,66.76,76.91
RH2M,1990,11.5,76.25,55.31,54.15,57.78,61.25,80.09,90.32,91.81,91.43,88.94,87,84.8,69.39,76.14
RH2M,1990,11.5,76.875,55.76,51.66,51.43,52.76,71.95,79.96,82.27,81.95,77.82,77.79,79.38,69.63,69.47
RH2M,1990,11.5,77.5,58.05,46.87,44.33,42.63,59.89,63.35,63.99,65.22,66.22,70.47,74.86,67.06,60.34
RH2M,1990,12,75,64.63,65.95,72.14,74.57,81.36,84.58,87.09,88.29,86.32,84.39,77.21,68,77.94
RH2M,1990,12,75.625,57.68,57.16,62.43,64.35,81.05,90.35,92,91.82,88.65,88.21,83.91,70.26,77.44
RH2M,1990,12,76.25,53.46,50.3,51.91,53.66,75.55,88.75,90.48,90.62,88.13,86.64,83.5,69.03,73.64
RH2M,1990,12,76.875,51.11,46.98,46.06,45.93,67.96,79.55,80.76,81.06,77.21,76.63,75.53,64.56,66.23
RH2M,1990,12,77.5,58.68,46.74,44.57,42.48,61.95,69.64,68.8,70.94,71.39,74.13,75.67,68.42,62.89
RH2M,1990,12.5,75,60.32,60.71,66.81,68.75,80.18,86.33,88.67,89.83,87.05,85.5,79.1,69.08,76.96
RH2M,1990,12.5,75.625,55.58,54.75,58.65,58.99,79.17,91.61,93.38,93.21,89.76,89.21,85.76,74.1,77.15
RH2M,1990,12.5,76.25,52.74,48.42,48,47.84,71.3,85.59,88.11,88.83,86.5,85.29,80.26,67.36,70.99
RH2M,1990,12.5,76.875,49.29,44.29,41.53,40.36,64.35,78.07,78.62,79.51,76.77,75.8,72.3,60.48,63.57
RH2M,1990,12.5,77.5,57.45,45.49,42.58,40.28,62.6,73.87,72.78,75.32,74.34,75.26,74.43,67.01,63.57
RH2M,1990,8.5,75,71.02,72.79,76.39,78.34,80.22,81.3,83.26,84.84,83.18,81.48,78.17,72.79,78.68
RH2M,1990,8.5,75.625,68.05,72.79,76.66,78.74,80.75,82.61,83.55,86.15,83.36,81.91,78.33,72.31,78.79
RH2M,1990,8.5,76.25,65.68,72.99,76.53,79.36,81.69,85.01,84.64,88.4,83.99,82.18,78.12,72.49,79.28
RH2M,1990,8.5,76.875,63.63,66.84,67.48,71.36,80.71,86.12,87.7,87.94,82.14,79.96,81.75,75.42,77.65
RH2M,1990,8.5,77.5,70.74,65.01,61.9,59.99,80.8,86.28,88.12,85.41,77.8,79.24,87.39,82.84,77.22
RH2M,1990,9,75,71.46,73.13,76,78.79,79.83,81.78,83.95,84.24,83.32,81.66,77.63,71.73,78.65
RH2M,1990,9,75.625,69.1,72.8,76.81,79.5,80.27,83.11,84.7,86.07,83.48,82.28,77.77,70.77,78.92
RH2M,1990,9,76.25,63.27,67.37,72.13,75.74,80.09,84.43,85.92,87.58,83.24,81.38,77.93,70.33,77.5
RH2M,1990,9,76.875,62.59,62.49,61.65,67.17,81.33,86.84,89.34,88.25,83.31,81.34,85.42,77.84,77.38
RH2M,1990,9,77.5,68.42,60.29,55.49,55.04,78.94,85,86.95,83.55,76.9,78.43,87.76,81.63,74.97
RH2M,1990,9.5,75,70.88,73.18,76.33,79.13,79.65,82.09,84.68,84.18,83.25,82.02,76.81,70.88,78.62
RH2M,1990,9.5,75.625,69.95,73.48,77.26,79.93,80.12,83.14,85.51,86.18,83.56,82.67,76.89,70.2,79.1
RH2M,1990,9.5,76.25,60.84,61.8,67.02,72.14,79.11,83.79,86.49,86.71,82.34,79.85,76.88,67.74,75.47
RH2M,1990,9.5,76.875,63.27,60.62,60.14,64.22,81.8,87.39,90.15,88.65,85.43,83.41,86.32,79.48,77.68
RH2M,1990,9.5,77.5,65.83,58.63,53.86,52.46,76.2,80.2,84.24,79.23,75.7,78.62,87.36,79.6,72.76
RH2M,1991,10,75,74.89,73.04,79.62,78.66,78.66,83.39,84.09,84.15,84.05,82.31,73.77,69.81,78.91
RH2M,1991,10,75.625,73.13,72.45,80.05,79.22,79.08,83.72,84.92,84.62,84.51,82.61,74.11,70.04,79.08
RH2M,1991,10,76.25,59.91,55.86,66.62,71.05,73.89,88.15,88.44,88.25,86.05,84.75,78.21,70.49,76.08
RH2M,1991,10,76.875,64.54,54.47,58.15,65.78,70.79,92.73,92.54,92.23,88.8,90.07,86.57,82.85,78.43
RH2M,1991,10,77.5,67.21,50.01,47.41,49.46,53.38,85.13,83.88,84.1,82,86.44,87.12,82.61,71.69
RH2M,1991,10.5,75,73.78,71.93,80.03,79.01,79.09,83.47,84.43,84.51,84.3,82.38,73.27,68.77,78.79
RH2M,1991,10.5,75.625,69.45,67.66,77.55,77.36,77.67,84.75,86.28,85.75,85.13,82.64,74.45,69.01,78.2
RH2M,1991,10.5,76.25,55.97,50.7,62,67.14,70.75,89.76,90.49,89.81,87.44,85.37,79.97,70.28,75.11
RH2M,1991,10.5,76.875,57.48,47.46,52.86,60.91,65.7,90.58,90.87,90.59,87.27,86.47,84.68,77.28,74.5
RH2M,1991,10.5,77.5,61.16,46.31,43.51,46.95,50.56,79.31,77.99,77.87,75.1,80.25,83.27,77.67,66.78
RH2M,1991,11,75,72.54,71.49,80.11,79.39,79.46,83.34,84.69,85.06,84.49,82.53,72.76,67.33,78.64
RH2M,1991,11,75.625,64.06,61.74,72.72,74.3,75.84,86.13,87.76,87.46,86,82.74,74.28,66.37,76.7
RH2M,1991,11,76.25,56.38,48.61,59.73,65.8,69.75,90.68,91.87,91.09,88.4,86.23,81.5,70.2,75.17
RH2M,1991,11,76.875,55.39,43.9,48.02,55.95,60.23,87.67,87.74,87.25,83.38,83.08,83.62,74.7,71.06
RH2M,1991,11,77.5,55.12,42.22,39.96,43.75,47.31,74.84,71.7,70.72,69.19,75.87,81.43,74.05,62.29
RH2M,1991,11.5,75,70.88,70,78.2,78.45,79.09,83.62,85.2,85.77,84.9,82.71,72.52,66.64,78.21
RH2M,1991,11.5,75.625,61.4,57.14,67.48,71.09,74.3,88.18,89.6,89.4,87.2,84.59,76.33,66.29,76.19
RH2M,1991,11.5,76.25,57.38,46.69,55.58,62.76,67.25,90.74,92.36,92.07,89.18,87.76,83.78,73.34,75.07
RH2M,1991,11.5,76.875,56,43.57,44.07,51.88,55.58,85.36,85.28,85.01,80.92,82.11,84.06,75.45,69.25
RH2M,1991,11.5,77.5,55.04,41.71,38.76,41.83,44.69,73.8,69.27,69.12,70.51,77.39,83.78,76.12,61.94
RH2M,1991,12,75,68.55,65.75,73.4,75.63,77.78,85.34,86.69,87.17,85.99,83.43,73.77,67.31,77.64
RH2M,1991,12,75.625,61.26,53.22,61.73,67.77,72.53,90.62,91.99,91.51,88.55,87.47,80.91,70.03,76.6
RH2M,1991,12,76.25,53.3,42.25,47.87,55.7,61.22,88.88,91.46,91.59,88.29,87.37,84.75,75.99,72.56
RH2M,1991,12,76.875,51.34,40.05,37.79,45.31,50.19,82.85,83.49,83.96,80.78,81.76,83.79,75.26,66.52
RH2M,1991,12,77.5,56.75,43.13,38.24,40.9,44.65,75.84,72.78,74.47,77.12,82.01,86.08,80.41,64.48
RH2M,1991,12.5,75,64.96,59.42,66.68,70.78,74.96,87.23,88.33,88.79,86.88,84.17,75.5,67.32,76.35
RH2M,1991,12.5,75.625,60.64,49.52,55.29,63.38,69.48,91.54,93.59,93.09,89.32,88.74,83.42,73.5,76.11
RH2M,1991,12.5,76.25,50.47,40.42,42.62,50.74,57.57,86,89.61,90.31,86.45,86.23,84.15,76.45,70.25
RH2M,1991,12.5,76.875,48.62,37.8,33.79,39.7,46.67,80.27,81.57,82.66,80.81,81.83,83.23,75.28,64.5
RH2M,1991,12.5,77.5,54.95,42.75,36.68,38.71,43.57,77.51,76.86,78.77,79.81,83.63,85.52,81.7,65.16
RH2M,1991,8.5,75,74.68,73.54,78.04,78.37,77.88,83.16,83.02,83.51,83.44,82.42,76.18,72.06,78.89
RH2M,1991,8.5,75.625,72.92,72.24,78.13,78.55,78.32,83.35,83.27,83.78,83.65,82.36,75.55,71.7,78.69
RH2M,1991,8.5,76.25,70.7,69.87,77.82,78.96,79.28,83.7,83.88,84.2,84.22,82.71,75.87,72.4,78.68
RH2M,1991,8.5,76.875,65.27,58.94,66.12,70.52,73.27,88.31,88.9,88.42,86.63,85.81,81.68,77.48,77.72
RH2M,1991,8.5,77.5,72.05,58.76,59.01,61.4,67.92,90.94,90.95,89.4,85.29,86.45,87.47,82.43,77.79
RH2M,1991,9,75,74.63,73.96,78.47,78.59,78.08,83.18,83.64,83.81,83.54,81.87,74.95,70.75,78.81
RH2M,1991,9,75.625,73.29,73.23,78.61,78.84,78.68,83.38,83.93,84.12,83.93,81.76,75,70.48,78.8
RH2M,1991,9,76.25,66.95,65.1,73.57,75.81,76.98,84.61,84.78,84.88,84.29,82.37,75.85,71.5,77.29
RH2M,1991,9,76.875,63.86,53.34,59.89,66.91,71.91,91.25,90.9,90.27,87.18,88.37,85.02,80.33,77.58
RH2M,1991,9,77.5,68.57,52.37,52.56,55.92,64.22,90.63,90.39,88.97,86.02,88.1,87.71,83.19,75.87
RH2M,1991,9.5,75,75,73.86,79.02,78.63,78.3,83.23,83.94,84.01,83.79,82.05,74.04,69.8,78.83
RH2M,1991,9.5,75.625,73.98,73.9,79.63,79.15,78.93,83.4,84.36,84.37,84.19,82.19,74.32,69.82,79.05
RH2M,1991,9.5,76.25,62.68,59.61,68.96,72.59,74.57,85.14,85.43,85.33,83.66,81.77,74.96,68.58,75.36
RH2M,1991,9.5,76.875,63.41,52.87,56.48,64.48,70.52,92.05,91.44,91.02,87.31,89.13,85.49,82.11,77.34
RH2M,1991,9.5,77.5,66.82,50.1,49.51,52.27,59.85,89.76,89.05,88,85.42,89.11,87.87,82.93,74.37
RH2M,1992,10,75,66.24,75.72,76.92,78.11,79.11,83.39,84.6,85.95,85.09,81,78.61,70.04,78.72
RH2M,1992,10,75.625,64.79,76.65,77.76,78.68,79.57,83.95,85.4,87.27,85.82,81.77,79.05,68.82,79.11
RH2M,1992,10,76.25,58.44,65.77,62.8,68.74,80.91,87.74,89.46,90.26,88.77,85.79,82.59,70.79,77.69
RH2M,1992,10,76.875,68.65,64.2,52.91,62.48,80.13,90.42,92.53,92.34,91.74,89.78,89.48,83.21,79.87
RH2M,1992,10,77.5,71.8,53.7,34.75,47.6,65.68,78.65,81.98,81.33,83.96,85.12,89.33,87.79,71.87
RH2M,1992,10.5,75,65.18,76.12,78.01,78.68,78.74,83.19,84.67,86.22,85.58,80.97,78.41,69.19,78.73
RH2M,1992,10.5,75.625,62.51,74.26,75.5,76.67,78.98,84.26,86.44,88.32,86.85,82.48,79.98,70.18,78.86
RH2M,1992,10.5,76.25,55.55,61.98,57.89,65.42,80.44,88.84,91.15,91.67,90.19,87.47,85.51,75.89,77.7
RH2M,1992,10.5,76.875,63.8,55.51,46.23,58.06,76.5,87.98,90.74,90.92,90.55,89.06,88.98,82.93,76.84
RH2M,1992,10.5,77.5,68.16,47.75,32.79,43.97,60.75,73.62,77.5,77.17,79.31,80.48,86.05,83.3,67.64
RH2M,1992,11,75,64.37,76.34,78.83,79.08,78.5,83.12,84.8,86.32,86,81.2,77.72,66.73,78.56
RH2M,1992,11,75.625,57.94,70.17,70.71,73.61,79.66,85.59,88.23,89.38,88.16,84.11,80.18,69.38,78.1
RH2M,1992,11,76.25,54.74,60.53,54.78,64.53,80.27,89.63,92.49,92.27,90.65,88.74,87.2,78.73,77.92
RH2M,1992,11,76.875,62.64,50.22,38.41,53.85,71.93,84.24,87.6,87.86,86.95,87.7,88.15,82.75,73.6
RH2M,1992,11,77.5,63.94,43.86,29.99,40.57,55.79,68.45,72.35,71.59,73.57,77.33,83.5,78.41,63.35
RH2M,1992,11.5,75,63.25,74.99,77.82,77.84,78.42,83.46,85.4,86.53,86.7,82.1,77.19,64.81,78.19
RH2M,1992,11.5,75.625,55.4,66.97,65.48,70.26,80.36,87.65,90.32,90.59,89.28,86.5,81.98,70.68,77.97
RH2M,1992,11.5,76.25,56.57,58.42,49.53,61.97,79.12,89.73,93,92.38,90.46,89.5,88.22,80.41,77.49
RH2M,1992,11.5,76.875,63.36,48.88,32.19,49.78,68.72,81.43,85.7,85.51,83.89,86.07,87.33,80.99,71.23
RH2M,1992,11.5,77.5,64.95,46.58,28.02,38.78,54.22,66.61,71.07,69.71,72.24,78.73,84.18,77.05,62.74
RH2M,1992,12,75,61.08,72,73.78,74.6,78.69,84.76,87.04,87.44,87.99,83.88,78.12,65.95,77.94
RH2M,1992,12,75.625,55.56,64.37,59.64,66.22,79.68,89.6,92.62,92.09,90.46,88.83,85.58,75.5,78.37
RH2M,1992,12,76.25,57.89,52.93,40.94,55.08,74.77,87.54,91.89,91.6,89.47,88.49,87.81,80.45,74.97
RH2M,1992,12,76.875,60.99,44.61,27.04,43.27,65.69,79.47,84.46,83.92,82.23,84.04,85.12,76.25,68.17
RH2M,1992,12,77.5,68.23,50.85,27.88,38,56.72,70.73,75.72,74.21,76.24,82.12,85.07,76.12,65.21
RH2M,1992,12.5,75,57.35,67.36,67.69,69.47,77.61,86.09,89,88.78,88.8,85.35,79.66,68.25,77.13
RH2M,1992,12.5,75.625,55.94,61.15,52.73,60.81,77.25,90.06,94.14,93.22,91.29,89.79,87.02,77.74,77.63
RH2M,1992,12.5,76.25,59.65,49.72,34.28,48.97,70.49,84.21,89.79,90.21,88.28,86.94,86.29,78.33,72.34
RH2M,1992,12.5,76.875,60.08,42.16,24.28,38.02,62.99,77.81,82.82,82.38,81.08,82.81,82.6,71.71,65.81
RH2M,1992,12.5,77.5,68.76,51.13,27.95,36.15,57.17,74.42,79.59,78.08,78.44,82.49,83.73,73.81,66.03
RH2M,1992,8.5,75,68.26,75.42,74.56,76.25,79.9,83.19,84.33,84.68,84.36,80.71,79.65,72.99,78.69
RH2M,1992,8.5,75.625,66.89,75.1,74.52,77.14,80.53,83.75,84.9,85.47,85.02,80.92,79.32,72.22,78.81
RH2M,1992,8.5,76.25,65.82,74.52,74.92,78.03,81.29,84.33,87.06,87.29,86.74,81.35,79.73,72.59,79.47
RH2M,1992,8.5,76.875,66.37,63.64,61.28,69.09,78.85,87.79,90.32,89.76,89.13,85.51,84.96,82.54,79.15
RH2M,1992,8.5,77.5,72.69,59.2,53.05,60.05,76.85,88.94,89.91,89.19,88.43,88.16,89.88,87.95,78.76
RH2M,1992,9,75,67.27,75.32,75.38,76.87,79.84,83.57,84.63,84.97,84.72,80.77,78.89,71.53,78.64
RH2M,1992,9,75.625,65.58,75.95,76.06,77.75,80.63,84.24,85.5,85.75,85.43,81.04,78.9,70.19,78.91
RH2M,1992,9,76.25,62.44,71.12,71.04,74.24,80.2,85.21,87.53,87.44,86.76,81.98,79.46,70.87,78.19
RH2M,1992,9,76.875,64.9,60.95,53.88,64.56,79.74,89.82,91.06,90.46,90.04,88.26,87.89,83.44,78.8
RH2M,1992,9,77.5,71.5,53.83,43.53,54.39,74.43,88.19,88.81,88.36,88.51,88.32,89.76,87.9,76.54
RH2M,1992,9.5,75,66.73,75.48,76.04,77.58,79.57,83.72,84.62,85.45,84.91,80.81,78.64,70.21,78.64
RH2M,1992,9.5,75.625,65.3,76.61,77.19,78.44,80.26,84.46,85.56,86.38,85.62,81.53,78.82,68.5,79.04
RH2M,1992,9.5,76.25,59.81,67.32,66.46,70.42,79.27,85.57,87.27,87.75,86.4,82.53,78.75,67.31,76.58
RH2M,1992,9.5,76.875,67.08,61.72,51.96,61.94,79.73,90.21,91.47,91.17,90.46,88.74,88.07,82.61,78.81
RH2M,1992,9.5,77.5,70.41,53.74,37.56,51.1,71.32,85.7,86.94,86.26,87.68,87.74,89.71,87.18,74.68
RH2M,1993,10,75,70.21,70.99,77.53,78.47,80.14,82.81,83.84,85.07,83.94,82.8,80.17,74.12,79.22
RH2M,1993,10,75.625,68.85,71.22,77.33,78.71,80.65,83.52,85.02,86.62,84.69,83.39,79.67,73.29,79.46
RH2M,1993,10,76.25,61.77,60.71,67.13,69.9,81.2,87.78,88.7,88.93,86.16,86.38,81.93,75.52,78.11
RH2M,1993,10,76.875,72.12,64.33,65.41,65.37,79.71,90.86,92.25,90.81,89.12,90.8,88.99,86.14,81.44
RH2M,1993,10,77.5,74.46,63.38,55.33,51.82,65.45,79.63,81.4,79.47,77.04,86.87,90.59,89.71,74.69
RH2M,1993,10.5,75,69.06,70.89,77.24,78.53,80.06,82.88,83.31,86.3,84.07,82.91,78.64,72.7,78.92
RH2M,1993,10.5,75.625,66.8,68.89,74,76.43,79.75,84.63,85.32,87.99,85.04,84,79.43,73.4,78.86
RH2M,1993,10.5,76.25,61.99,58.43,62.73,65.59,79.51,89.51,90.05,90.27,87.22,88.03,84.62,78.8,78.18
RH2M,1993,10.5,76.875,69.03,59,60.34,58.3,76.19,89.54,90.16,89.07,86.35,89.31,88.95,86.02,78.66
RH2M,1993,10.5,77.5,69.96,58.45,50.6,45.78,62.26,76,76.97,75.44,72.3,82.48,88.48,87.85,70.65
RH2M,1993,11,75,67.63,70.24,77.38,78.78,79.9,83.04,83.4,87.45,84.53,83.27,77.32,70.91,78.7
RH2M,1993,11,75.625,63.57,64.18,69.42,73.28,78.91,86.15,86.71,89.34,86.12,85.17,79.38,72.56,77.98
